Id,CreationDate,PostId,RelatedPostId,LinkTypeId
1043410,2019-02-08T10:26:16.230,68557,2133,1
1044045,2019-02-10T03:02:36.270,68530,488,3
1044065,2019-02-10T05:23:09.137,68588,17972,1
1044163,2019-02-10T13:53:38.047,68593,39180,1
1044173,2019-02-10T13:59:07.787,68593,39180,3
1044714,2019-02-12T15:01:20.267,68622,20260,3
1044776,2019-02-12T21:31:45.623,68603,46753,1
1044925,2019-02-13T14:55:55.693,68630,24169,1
1044963,2019-02-13T19:01:19.407,68634,46753,1
1045112,2019-02-14T15:26:09.150,68647,45468,1
1045201,2019-02-15T04:47:04.833,68653,35077,1
1045232,2019-02-15T11:10:13.080,68653,46753,1
1045233,2019-02-15T11:17:41.597,68520,2133,1
1045517,2019-02-16T16:10:20.380,68673,18440,1
1045518,2019-02-16T16:10:20.380,68673,54930,1
1046088,2019-02-19T12:55:40.327,68730,68634,1
1046090,2019-02-19T12:57:49.713,68730,68603,1
1046168,2019-02-20T01:17:06.037,68320,5049,3
1046247,2019-02-20T16:00:34.100,68603,31020,1
1046274,2019-02-20T23:57:19.790,68752,2218,1
1046538,2019-02-22T08:21:54.850,68775,2133,1
1046677,2019-02-23T01:27:18.970,68790,50775,1
1047004,2019-02-24T22:51:21.010,68814,57442,1
1047048,2019-02-25T04:54:57.130,68816,16387,1
1047106,2019-02-25T13:06:22.287,68819,17680,1
1047145,2019-02-25T16:01:32.817,68816,54810,1
1047162,2019-02-25T17:31:30.507,68819,17680,3
1047213,2019-02-26T00:40:39.613,68818,58959,1
1047288,2019-02-26T13:42:39.937,68840,62128,1
1047291,2019-02-26T14:30:20.043,68837,42730,1
1047311,2019-02-26T17:39:05.777,68843,14846,1
1047444,2019-02-27T07:54:43.137,68845,5893,1
1047525,2019-02-28T14:25:02.107,68861,59773,1
1047651,2019-03-01T16:55:19.590,68881,47105,3
1047686,2019-03-01T22:11:52.870,68880,67415,1
1047759,2019-03-02T15:27:28.217,68890,68892,1
1047773,2019-03-02T19:48:26.463,68892,4966,1
1047783,2019-03-02T21:44:08.823,68890,68892,3
1047784,2019-03-02T21:45:00.530,68892,4966,3
1047869,2019-03-03T22:33:59.090,68916,63481,1
1047870,2019-03-03T22:33:59.090,68916,9791,1
1047871,2019-03-03T22:33:59.090,68916,33692,1
1047903,2019-03-04T00:05:12.990,68908,4181,1
1048003,2019-03-04T16:52:14.370,68918,68941,1
1048023,2019-03-04T18:03:44.070,68939,68875,1
1048026,2019-03-04T20:52:52.127,4568,66390,1
1048032,2019-03-05T02:07:12.413,68413,41900,1
1048034,2019-03-05T02:20:38.400,68951,31448,1
1048101,2019-03-05T14:12:20.420,68908,4181,3
1048128,2019-03-05T18:49:04.663,68964,44456,1
1048148,2019-03-05T22:43:35.277,68964,14657,3
1048149,2019-03-05T22:43:35.277,68964,44456,3
1048163,2019-03-06T02:23:59.467,68967,42715,1
1048244,2019-03-07T13:22:19.543,68985,114,1
1048265,2019-03-07T17:13:49.657,19936,57686,1
1048404,2019-03-09T12:52:06.410,69019,1813,1
1048903,2019-03-14T21:26:37.957,69083,56581,1
1048904,2019-03-14T22:02:03.603,69083,56849,1
1048952,2019-03-15T12:43:24.053,56849,69083,1
1050065,2019-03-15T18:46:36.483,69102,2643,1
1050066,2019-03-15T18:46:36.483,69102,65977,1
1050067,2019-03-15T18:46:36.483,69102,16999,1
1050068,2019-03-15T18:46:36.483,69102,8743,1
1050179,2019-03-16T10:14:38.967,69115,47327,1
1050196,2019-03-16T12:48:54.863,69102,47426,1
1050197,2019-03-16T12:52:52.457,69102,374,1
1050305,2019-03-16T17:46:38.717,69125,12165,1
1050374,2019-03-17T00:21:25.937,69127,26186,3
1050419,2019-03-17T10:28:12.090,69129,69138,1
1050420,2019-03-17T10:33:25.483,69129,20249,1
1050494,2019-03-17T16:20:39.910,69125,4409,1
1050719,2019-03-18T18:33:45.470,69163,48756,1
1050772,2019-03-19T03:02:22.993,69158,63089,1
1050855,2019-03-19T12:54:10.830,69179,43701,1
1050884,2019-03-19T15:03:56.577,69184,16377,3
1050927,2019-03-19T18:42:38.890,55135,69063,1
1050928,2019-03-19T18:46:09.557,69063,55135,1
1050929,2019-03-19T18:48:34.660,69189,8743,1
1050930,2019-03-19T18:49:26.463,69189,301,1
1050931,2019-03-19T18:56:34.553,69189,301,3
1050932,2019-03-19T18:56:34.553,69189,8743,3
1051113,2019-03-20T18:43:19.527,69191,47894,1
1051962,2019-03-21T15:24:55.063,69191,56441,1
1052022,2019-03-21T21:14:35.080,69216,5117,1
1052023,2019-03-21T21:14:35.080,69216,5117,3
1052092,2019-03-22T07:03:11.510,69158,62108,1
1052168,2019-03-22T19:17:40.723,69028,46814,1
1052191,2019-03-22T22:13:14.540,69225,248,1
1052195,2019-03-22T23:39:36.097,69225,248,3
1052226,2019-03-23T00:43:31.373,69228,62320,1
1052808,2019-03-23T23:34:31.430,69231,68794,1
1052841,2019-03-24T02:52:46.933,68399,66023,1
1052912,2019-03-24T14:12:00.970,69231,47021,1
1052958,2019-03-24T15:50:25.610,69060,69246,1
1053268,2019-03-26T01:22:53.103,45516,69231,1
1053383,2019-03-26T13:44:52.563,69269,23290,1
1053394,2019-03-26T13:57:07.157,60644,56227,1
1053413,2019-03-26T18:04:31.343,69269,69273,1
1053428,2019-03-26T18:13:05.780,69273,69269,1
1054102,2019-03-29T17:31:08.763,69313,57432,1
1054105,2019-03-29T18:18:40.920,69313,57432,3
1054178,2019-03-30T00:15:46.250,69317,68462,1
1054334,2019-03-30T18:16:24.333,69231,66023,1
1054927,2019-04-02T04:28:51.977,69362,6076,1
1055191,2019-04-03T05:47:31.267,69377,1824,1
1055194,2019-04-03T06:18:01.853,69377,1824,3
1055978,2019-04-03T21:57:54.967,69386,46238,1
1055979,2019-04-03T21:57:54.967,69386,4581,1
1056038,2019-04-04T05:26:32.417,69391,64323,1
1056067,2019-04-04T12:39:31.253,69391,64323,3
1056271,2019-04-05T05:33:03.963,63910,8743,1
1056281,2019-04-05T06:40:25.920,69386,8504,1
1056548,2019-04-06T12:35:11.223,69417,61520,1
1056821,2019-04-07T15:47:58.213,69436,1420,1
1056854,2019-04-07T20:15:45.010,69438,4309,1
1056957,2019-04-08T04:58:51.500,69442,69386,1
1056958,2019-04-08T04:58:51.500,69442,43069,1
1057175,2019-04-09T03:00:46.787,69438,67704,1
1057176,2019-04-09T03:06:17.903,69436,25848,1
1057422,2019-04-10T05:47:25.133,69467,11722,1
1057423,2019-04-10T05:47:25.133,69467,24197,1
1057424,2019-04-10T05:47:25.133,69467,22877,1
1057711,2019-04-11T12:40:50.910,69475,39665,1
1058115,2019-04-12T22:51:53.380,69504,36071,1
1058838,2019-04-16T18:50:19.193,63334,67939,1
1059093,2019-04-17T14:13:29.807,69574,69535,1
1059165,2019-04-17T22:34:08.197,69574,69535,3
1059429,2019-04-19T01:04:25.243,69586,62935,1
1059803,2019-04-21T05:50:00.483,69613,5144,1
1059804,2019-04-21T05:50:00.483,69613,1360,1
1059918,2019-04-22T03:37:14.137,69648,45849,1
1061489,2019-04-24T05:22:41.543,69621,16435,1
1061526,2019-04-24T11:42:07.080,70683,54870,1
1061590,2019-04-24T16:16:35.307,70687,48467,1
1061660,2019-04-24T20:43:26.040,69645,56898,1
1061857,2019-04-26T02:40:33.193,70711,2540,1
1061917,2019-04-26T13:07:28.067,70715,36731,1
1061932,2019-04-26T13:33:40.647,70723,51006,1
1061985,2019-04-26T18:56:30.403,70723,51006,3
1062232,2019-04-28T12:44:26.460,70755,3734,1
1062361,2019-04-29T10:02:58.460,70739,13923,1
1062478,2019-04-30T07:41:42.213,70791,44841,1
1062490,2019-04-30T15:23:38.933,70788,68935,1
1062532,2019-04-30T20:50:31.690,70796,9585,1
1062806,2019-05-03T16:18:14.480,70828,8005,1
1062824,2019-05-03T16:59:28.167,70828,8005,3
1062875,2019-05-04T04:46:21.623,70788,70832,1
1062876,2019-05-04T04:46:21.623,70788,70833,1
1062922,2019-05-04T18:39:51.127,70833,70832,1
1063123,2019-05-07T22:32:33.367,70870,36586,1
1063264,2019-05-09T14:30:51.697,70892,72,1
1063267,2019-05-09T16:32:06.453,70885,16294,1
1063319,2019-05-10T12:18:16.447,70904,59835,1
1063335,2019-05-10T13:13:16.420,70904,68012,1
1063348,2019-05-10T15:33:54.163,70904,46946,1
1063503,2019-05-12T13:43:57.513,70933,70934,1
1063504,2019-05-12T13:44:37.537,70934,70933,1
1065069,2019-05-14T17:46:28.150,70870,70892,1
1065324,2019-05-15T23:00:05.697,47514,70941,1
1065491,2019-05-16T22:14:31.223,70788,50210,1
1065586,2019-05-17T05:02:58.813,70993,52616,1
1065738,2019-05-18T00:33:33.237,71009,63854,1
1065830,2019-05-18T16:43:11.900,71009,66258,1
1066762,2019-05-20T03:29:59.200,71039,28145,1
1066821,2019-05-20T06:22:49.410,71022,4471,3
1066822,2019-05-20T06:22:49.410,71022,28011,3
1067158,2019-05-21T17:00:06.763,71064,63617,1
1069385,2019-05-22T22:39:28.397,71066,63656,1
1069762,2019-05-24T18:18:31.313,71100,71066,1
1069763,2019-05-24T18:19:13.447,71066,71100,1
1069775,2019-05-24T18:27:44.027,71100,40964,1
1069777,2019-05-24T18:31:29.120,36531,40964,1
1069791,2019-05-24T18:35:58.713,71100,36531,3
1069792,2019-05-24T18:35:58.713,71100,46639,3
1069793,2019-05-24T18:35:58.713,71100,40964,3
1069846,2019-05-24T23:30:38.163,71105,55032,1
1069853,2019-05-25T00:20:11.580,71105,4362,1
1069856,2019-05-25T00:45:26.303,71105,4362,3
1070331,2019-05-27T01:37:56.283,71131,70787,1
1070332,2019-05-27T01:37:56.283,71131,70788,1
1070347,2019-05-27T02:21:43.223,71119,52640,1
1070465,2019-05-27T18:13:50.250,71131,67678,1
1070651,2019-05-28T15:25:02.110,71141,33853,1
1070652,2019-05-28T15:25:02.110,71141,33853,3
1070788,2019-05-29T08:02:08.677,71156,61154,1
1071106,2019-05-30T18:05:50.023,71173,63452,1
1071107,2019-05-30T18:10:18.197,71156,28656,1
1071277,2019-05-31T02:16:05.943,67591,62340,1
1071981,2019-06-01T22:20:45.710,71206,5576,1
1074361,2019-06-06T16:59:43.117,71261,44711,1
1074554,2019-06-07T16:23:57.200,71273,33525,1
1074555,2019-06-07T16:23:57.200,71273,56274,1
1074618,2019-06-07T19:54:25.627,71280,16190,1
1074619,2019-06-07T19:56:00.267,71280,54882,1
1074621,2019-06-07T20:14:14.463,71280,4056,1
1074623,2019-06-07T20:17:38.313,71280,33844,1
1074722,2019-06-08T04:06:50.377,71284,1824,1
1075269,2019-06-10T19:11:39.887,71275,2757,1
1075550,2019-06-11T22:36:26.147,71336,8368,1
1075601,2019-06-12T03:03:40.617,71341,68875,1
1075608,2019-06-12T03:58:32.610,71341,68875,3
1075706,2019-06-12T13:27:31.667,71351,60869,1
1075745,2019-06-12T16:17:00.433,71342,70993,1
1075757,2019-06-12T16:34:30.670,71357,27091,1
1075758,2019-06-12T16:34:30.670,71357,53289,1
1075930,2019-06-13T08:41:18.950,71363,1824,1
1076056,2019-06-13T17:33:58.790,71374,71302,1
1076080,2019-06-13T19:21:38.197,71375,456,3
1076131,2019-06-13T23:18:20.967,71364,65963,1
1076138,2019-06-13T23:39:00.613,71369,68502,1
1076139,2019-06-13T23:39:00.613,71369,68502,3
1076240,2019-06-14T10:00:17.917,71374,263,1
1076309,2019-06-14T19:42:10.370,71389,57244,1
1076342,2019-06-14T22:54:44.103,71388,4181,1
1076395,2019-06-15T19:27:09.947,71398,61845,1
1076499,2019-06-15T23:26:10.357,71374,9426,1
1076652,2019-06-16T21:20:50.297,71411,55455,1
1076687,2019-06-16T22:38:19.610,71416,5922,1
1076857,2019-06-17T17:55:57.030,71433,68653,1
1076858,2019-06-17T17:55:57.030,71433,35077,1
1076859,2019-06-17T17:55:57.030,71433,68657,1
1077248,2019-06-21T09:10:53.067,71446,68583,1
1077530,2019-06-23T14:56:31.023,71487,14120,1
1077594,2019-06-23T22:25:48.463,71500,34618,1
1077945,2019-06-26T13:14:35.190,71522,15050,1
1078119,2019-06-28T00:43:58.467,71549,32606,3
1078120,2019-06-28T00:43:58.467,71549,43112,3
1078142,2019-06-28T02:43:56.403,71550,42730,1
1078143,2019-06-28T02:45:05.037,67965,64223,1
1078232,2019-06-28T21:27:50.303,71561,67965,1
1078234,2019-06-28T21:30:23.223,71561,8946,3
1078235,2019-06-28T21:30:23.223,71561,64223,3
1078236,2019-06-28T22:46:50.463,71567,71553,1
1078247,2019-06-28T22:51:32.383,71561,65963,1
1078264,2019-06-28T23:55:05.753,71567,67678,1
1078311,2019-06-29T22:13:51.127,71578,70787,1
1078542,2019-07-03T13:28:05.907,69502,71598,1
1078567,2019-07-04T02:19:41.383,71388,19915,1
1078733,2019-07-07T01:30:30.873,4993,47898,1
1078818,2019-07-07T23:19:53.563,71659,456,1
1078903,2019-07-08T20:53:41.150,71673,14480,1
1078906,2019-07-09T00:31:29.653,71659,456,3
1078921,2019-07-09T00:53:31.443,71678,44841,1
1078973,2019-07-09T21:00:54.813,71678,44841,3
1078999,2019-07-10T05:52:33.613,71688,1334,1
1079000,2019-07-10T05:52:33.613,71688,33554,1
1079070,2019-07-10T19:16:01.707,71699,5271,3
1079071,2019-07-10T19:16:01.707,71699,33767,3
1079073,2019-07-10T20:23:50.737,71688,68346,1
1080320,2019-07-13T22:35:57.570,34499,71730,1
1080358,2019-07-14T12:24:33.050,71741,70788,1
1080359,2019-07-14T12:24:33.050,71741,70787,1
1080360,2019-07-14T12:24:33.050,71741,71131,1
1081762,2019-07-19T21:11:58.710,71388,4181,3
1081909,2019-07-20T22:26:24.330,71806,16377,1
1081913,2019-07-20T23:18:14.677,71806,16377,3
1081963,2019-07-21T03:17:25.820,71815,27464,3
1083743,2019-07-21T19:58:21.063,71809,62045,1
1083892,2019-07-22T16:30:10.197,71818,22987,3
1084273,2019-07-24T21:11:12.417,71850,55336,1
1084308,2019-07-24T23:00:55.367,71850,71730,1
1084481,2019-07-25T18:10:32.907,71847,35014,1
1085159,2019-07-28T22:58:23.583,71886,35349,1
1085179,2019-07-28T23:20:32.763,71886,52618,1
1085219,2019-07-29T04:20:38.137,71870,68725,1
1100236,2019-08-03T12:40:59.553,55744,71877,1
1100839,2019-08-04T22:08:24.897,71944,50210,1
1100840,2019-08-04T22:08:24.897,71944,2540,1
1100841,2019-08-04T22:08:24.897,71944,70993,1
1100842,2019-08-04T22:08:24.897,71944,71342,1
1100988,2019-08-05T15:38:00.500,63459,53490,1
1101309,2019-08-06T18:20:41.487,71959,65963,1
1101476,2019-08-07T18:49:54.580,65963,53152,1
1101519,2019-08-07T22:04:46.613,71976,6039,1
1101521,2019-08-07T22:28:21.797,71976,4416,1
1101652,2019-08-08T20:04:20.623,16408,69602,1
1101734,2019-08-08T23:21:26.373,71993,62815,1
1101760,2019-08-09T02:36:53.053,71998,56020,1
1101761,2019-08-09T02:42:44.060,71984,11532,1
1101849,2019-08-09T16:50:42.950,71992,34897,1
1102013,2019-08-10T13:00:46.270,72013,53786,1
1102088,2019-08-10T18:26:04.427,72013,43483,1
1102165,2019-08-11T02:09:15.277,72023,46361,1
1102167,2019-08-11T02:30:18.270,72024,64317,1
1102187,2019-08-11T07:08:40.293,72024,64317,3
1102193,2019-08-11T10:07:53.763,72026,15807,1
1102215,2019-08-11T13:36:59.230,71932,19436,1
1102336,2019-08-12T02:59:19.610,72035,69645,1
1102467,2019-08-12T22:48:55.943,72042,71869,1
1102598,2019-08-14T02:12:44.217,72059,42303,3
1102880,2019-08-15T18:17:46.957,72027,71911,1
1102921,2019-08-15T23:34:08.513,72071,45802,1
1103053,2019-08-17T01:21:37.587,72086,53689,1
1103083,2019-08-17T11:14:45.827,72094,2184,1
1103233,2019-08-18T14:11:52.657,72103,25729,1
1103496,2019-08-20T18:35:28.387,17242,59314,1
1103866,2019-08-22T16:11:12.107,72151,7976,1
1103867,2019-08-22T16:11:12.107,72151,19471,1
1103868,2019-08-22T16:26:27.260,72086,46569,1
1103882,2019-08-22T17:10:04.160,72151,56402,1
1104081,2019-08-24T04:00:11.330,72086,59561,1
1104180,2019-08-24T23:35:31.043,72151,45938,1
1104181,2019-08-24T23:38:37.073,72151,50210,1
1104336,2019-08-26T04:44:03.683,45084,59317,1
1104413,2019-08-26T22:46:25.533,72167,55246,1
1104529,2019-08-28T13:22:22.973,72204,7560,1
1104637,2019-08-29T18:09:33.213,72210,50202,1
1104646,2019-08-29T20:24:44.117,72211,40862,1
1104796,2019-09-02T09:25:06.373,72243,46639,1
1104833,2019-09-02T15:22:48.137,72242,72249,1
1104834,2019-09-02T15:43:42.027,72249,72242,1
1104835,2019-09-02T16:45:52.797,72243,52741,1
1104917,2019-09-03T23:31:58.187,72261,72209,1
1104919,2019-09-04T00:42:20.097,72263,19506,1
1104929,2019-09-04T01:55:58.923,72263,19506,3
1104934,2019-09-04T05:37:24.340,72267,9351,1
1104970,2019-09-04T15:46:11.940,72276,4613,1
1104996,2019-09-04T23:24:06.153,72276,4613,3
1105040,2019-09-05T19:56:30.707,72292,4760,1
1105132,2019-09-06T12:54:23.330,72299,52585,1
1105158,2019-09-06T14:30:26.223,72299,1878,1
1105192,2019-09-06T16:36:45.120,72299,3926,1
1105330,2019-09-08T03:41:45.293,72325,71046,1
1105403,2019-09-08T20:56:15.507,72327,52824,1
1105509,2019-09-10T03:30:31.970,72367,70796,1
1105572,2019-09-10T22:39:41.837,72380,55336,1
1105573,2019-09-10T22:39:41.837,72380,66258,1
1105574,2019-09-10T22:39:41.837,72380,72027,1
1106656,2019-09-11T10:44:48.483,73392,72343,1
1107999,2019-09-11T21:34:41.247,73401,70986,1
1108015,2019-09-11T22:55:24.900,73392,55455,1
1108109,2019-09-12T16:34:26.693,73410,56402,1
1108120,2019-09-12T18:05:15.143,72380,65749,1
1108121,2019-09-12T18:05:15.143,72380,65749,3
1108171,2019-09-13T03:52:44.817,72342,15779,1
1108172,2019-09-13T03:52:44.817,72342,71613,1
1108211,2019-09-13T18:22:34.890,73392,72027,1
1108212,2019-09-13T18:55:49.067,73399,72367,1
1108805,2019-09-16T22:05:45.907,56027,15530,1
1108806,2019-09-16T22:08:28.237,59102,72193,1
1109684,2019-09-18T18:44:17.313,73479,2464,1
1109697,2019-09-18T20:39:39.230,73481,36071,1
1109765,2019-09-19T00:55:28.500,73481,66017,1
1112571,2019-09-19T15:10:10.247,73488,36071,1
1112622,2019-09-19T20:41:29.320,73478,59096,1
1112785,2019-09-20T17:30:10.803,73520,71178,1
1112912,2019-09-21T11:28:58.670,73528,45514,1
1112927,2019-09-21T13:08:44.573,73529,11904,1
1112928,2019-09-21T13:19:35.417,73529,11904,3
1113013,2019-09-22T03:40:22.330,73528,65877,1
1113595,2019-09-25T01:48:06.033,73569,73488,1
1113596,2019-09-25T01:48:06.033,73569,72027,1
1113747,2019-09-25T23:53:53.373,73566,28431,1
1113748,2019-09-25T23:53:53.373,73566,53739,1
1114004,2019-09-27T16:06:44.367,73592,60696,1
1114096,2019-09-28T00:14:58.317,73612,50361,1
1114097,2019-09-28T00:20:00.447,73612,65735,1
1114098,2019-09-28T00:20:00.447,73612,65733,1
1114099,2019-09-28T00:20:00.447,73612,66962,1
1115091,2019-10-01T11:53:36.633,73635,68520,1
1115095,2019-10-01T12:19:59.230,73635,68520,3
1115290,2019-10-02T16:29:09.380,73594,73647,1
1115384,2019-10-03T09:28:17.333,72327,46323,1
1115407,2019-10-03T16:28:08.350,7243,48846,1
1115575,2019-10-04T18:05:28.387,73632,54808,1
1115576,2019-10-04T18:05:28.387,73632,54808,3
1115607,2019-10-04T21:55:54.450,54092,3160,1
1115639,2019-10-05T01:11:12.773,73663,2109,1
1115659,2019-10-05T04:28:22.917,73663,68645,1
1115696,2019-10-05T06:44:30.340,2109,73663,1
1115697,2019-10-05T06:44:30.340,2109,8686,1
1115727,2019-10-05T12:33:34.177,73667,66870,1
1115787,2019-10-05T20:42:10.640,68520,71071,1
1115788,2019-10-05T20:42:10.640,68520,72027,1
1115807,2019-10-05T23:45:43.080,73663,63089,1
1115809,2019-10-05T23:58:06.980,68520,45724,1
1115940,2019-10-06T18:25:30.533,63089,73663,1
1115999,2019-10-06T23:18:16.603,73673,15586,1
1116035,2019-10-07T03:20:01.870,73675,54992,1
1116119,2019-10-07T15:27:10.893,73679,46753,1
1116180,2019-10-07T19:40:59.747,73681,59561,1
1116413,2019-10-09T04:39:44.203,73705,53844,1
1116449,2019-10-09T12:13:50.583,2675,65992,1
1116570,2019-10-09T22:52:57.780,73722,12485,1
1116572,2019-10-09T23:45:58.237,73722,12485,3
1116631,2019-10-10T14:11:53.420,63901,3160,1
1116707,2019-10-11T00:12:40.637,73702,73647,1
1116708,2019-10-11T00:17:27.253,73687,73647,1
1116743,2019-10-11T04:08:51.200,73687,73702,1
1116974,2019-10-13T00:48:28.523,73744,128,1
1117244,2019-10-15T00:17:59.200,73681,50894,1
1117415,2019-10-16T06:14:06.180,73786,73754,1
1117435,2019-10-16T11:09:12.947,73787,1813,1
1117544,2019-10-17T00:40:45.867,73787,70787,1
1117635,2019-10-17T15:51:15.517,1813,70787,1
1117714,2019-10-18T13:35:39.560,54998,8904,1
1117733,2019-10-19T01:48:27.107,73828,73740,1
1117734,2019-10-19T01:48:59.177,73740,73828,1
1117746,2019-10-19T02:05:30.470,72327,52824,3
1117747,2019-10-19T02:08:42.790,73681,50894,3
1117887,2019-10-19T22:54:22.167,56501,381,1
1117888,2019-10-19T22:58:24.733,73820,71062,1
1117895,2019-10-19T23:59:53.403,56501,1565,1
1118013,2019-10-20T15:37:07.007,39198,43172,1
1118063,2019-10-20T20:25:55.237,73845,50255,1
1118231,2019-10-21T21:22:05.050,73840,47798,1
1118232,2019-10-21T21:22:05.050,73840,47798,3
1118311,2019-10-22T14:39:27.737,73871,73854,1
1118324,2019-10-22T15:24:41.773,63192,55707,1
1118335,2019-10-22T17:28:55.077,73854,73865,1
1118387,2019-10-22T21:41:15.027,73845,15182,1
1118392,2019-10-22T21:54:31.180,9573,3160,1
1118393,2019-10-22T21:54:31.180,9573,66275,1
1118394,2019-10-22T22:00:55.597,9573,6166,1
1118405,2019-10-22T23:04:00.953,73875,46238,1
1118422,2019-10-23T00:21:02.793,73880,47798,1
1118504,2019-10-23T08:35:55.270,66275,9573,1
1118505,2019-10-23T08:38:17.480,6166,9573,1
1118508,2019-10-23T10:54:53.120,3160,9573,1
1118600,2019-10-23T17:38:27.300,68278,68346,1
1118630,2019-10-23T21:29:03.747,73859,73912,1
1118699,2019-10-24T07:03:03.527,73915,1824,1
1118731,2019-10-24T12:37:20.247,68278,4000,1
1118743,2019-10-24T13:14:43.890,73916,23839,1
1118860,2019-10-25T00:25:29.770,47798,73880,1
1118942,2019-10-25T21:43:30.190,73938,8610,1
1119039,2019-10-27T06:06:36.303,73875,72291,1
1119079,2019-10-27T23:43:52.523,65705,35759,1
1119080,2019-10-27T23:43:52.523,65705,35759,3
1119083,2019-10-28T01:06:09.833,73408,73488,1
1119087,2019-10-28T03:21:07.257,73972,73939,1
1119340,2019-10-31T16:02:52.213,73971,57208,1
1119352,2019-10-31T19:19:06.353,74025,1344,1
1119353,2019-10-31T19:37:20.277,74027,59640,1
1119354,2019-10-31T19:37:20.277,74027,31406,1
1119363,2019-10-31T19:38:30.153,59640,74027,1
1119371,2019-10-31T22:15:41.267,74027,59102,1
1119374,2019-11-01T01:06:42.520,74025,1344,3
1119381,2019-11-01T09:36:33.583,74032,71725,1
1119389,2019-11-01T11:57:40.457,73997,57432,1
1119404,2019-11-01T18:09:18.813,41807,73997,1
1119441,2019-11-02T01:23:41.707,73871,62986,1
1119671,2019-11-05T16:27:01.763,74068,71219,1
1119675,2019-11-05T20:50:23.450,2,68278,1
1119840,2019-11-07T22:22:35.953,73702,35632,1
1119848,2019-11-07T22:27:28.257,74097,73702,1
1119854,2019-11-07T23:08:36.383,74037,36886,1
1119909,2019-11-09T08:51:10.037,74108,62267,1
1119932,2019-11-09T15:04:44.217,73875,56441,1
1119933,2019-11-09T15:32:52.263,73875,8456,1
1119989,2019-11-10T01:19:44.503,73786,68956,1
1121372,2019-11-10T22:37:10.783,74112,70787,1
1121386,2019-11-11T00:37:58.700,74123,8453,1
1121531,2019-11-12T02:22:37.070,74129,74142,1
1121561,2019-11-12T11:20:37.953,74148,7889,1
1121699,2019-11-13T08:00:10.060,71568,37339,1
1121734,2019-11-13T14:14:08.860,74167,33063,1
1121786,2019-11-13T23:52:29.110,74163,68956,1
1121816,2019-11-14T07:28:50.307,2097,4845,1
1122673,2019-11-17T21:14:43.263,4926,30847,1
1125758,2019-11-18T22:09:20.867,74214,59159,1
1125807,2019-11-19T03:46:02.593,19966,4845,1
1125856,2019-11-19T11:51:32.683,41772,62846,1
1125857,2019-11-19T11:53:35.723,62846,69438,1
1125932,2019-11-19T19:50:35.793,74230,31973,1
1126081,2019-11-20T15:34:07.943,74240,54668,1
1126082,2019-11-20T15:39:34.303,74246,31973,1
1126094,2019-11-20T15:47:24.550,74240,74231,1
1126114,2019-11-20T19:18:10.093,74246,31973,3
1126152,2019-11-20T23:16:34.620,62090,62736,1
1126323,2019-11-21T17:54:32.867,74231,48322,1
1126594,2019-11-22T23:17:15.863,74272,72,1
1126661,2019-11-23T04:20:21.160,74279,74262,1
1126828,2019-11-24T01:09:50.843,74272,72,3
1126855,2019-11-24T04:18:30.423,74291,41632,1
1126856,2019-11-24T04:22:02.067,74291,7761,1
1126931,2019-11-24T15:56:39.620,73408,19259,1
1127152,2019-11-25T14:25:58.433,74297,4464,1
1127176,2019-11-25T16:52:23.743,74298,55455,1
1127177,2019-11-25T16:52:23.743,74298,55455,3
1127342,2019-11-26T11:08:34.447,74303,44257,1
1127605,2019-11-27T17:50:56.183,74332,71749,1
1127649,2019-11-27T22:20:23.790,74340,73616,1
1127650,2019-11-27T22:20:23.790,74340,73616,3
1127738,2019-11-28T12:22:33.077,74347,73545,1
1127745,2019-11-28T12:58:23.250,74347,74088,1
1127748,2019-11-28T13:20:26.507,74347,2220,1
1128564,2019-12-01T01:03:53.360,68643,56129,1
1128867,2019-12-03T02:46:07.940,74389,4772,1
1129248,2019-12-05T19:14:06.127,17732,8249,1
1129316,2019-12-06T00:10:34.920,55814,7304,1
1129349,2019-12-06T02:05:10.040,74425,6316,1
1129415,2019-12-06T16:47:32.270,74424,53739,1
1129492,2019-12-07T04:20:39.020,74340,74435,1
1129559,2019-12-07T13:48:45.827,74440,7321,1
1129958,2019-12-09T17:38:45.600,33957,53257,1
1129979,2019-12-09T19:31:23.293,71511,68346,1
1129980,2019-12-09T19:33:00.313,71511,12428,1
1129989,2019-12-09T20:02:51.760,74462,34499,1
1130192,2019-12-11T13:05:08.037,74468,248,1
1130204,2019-12-11T16:19:15.240,74442,2743,1
1130433,2019-12-13T18:39:53.367,74501,17064,1
1130479,2019-12-13T23:50:34.713,71944,73864,1
1130657,2019-12-15T02:10:46.827,74522,69394,1
1130699,2019-12-15T16:18:22.850,16435,9144,1
1130700,2019-12-15T16:18:22.850,16435,67398,1
1130726,2019-12-15T22:07:40.090,74517,70892,1
1130986,2019-12-18T01:45:16.123,74571,3167,1
1130987,2019-12-18T01:45:16.123,74571,67795,1
1131587,2019-12-21T04:56:43.673,74643,55720,1
1131712,2019-12-22T03:03:05.353,74663,22758,1
1131726,2019-12-22T03:27:26.067,74663,27555,1
1131727,2019-12-22T03:29:01.030,74663,61668,1
1131775,2019-12-22T13:42:14.193,74667,74586,1
1131824,2019-12-22T21:33:39.980,74668,65963,1
1131854,2019-12-23T04:46:13.960,74586,12637,1
1131855,2019-12-23T04:46:13.960,74586,1361,1
1131963,2019-12-23T20:37:25.593,74681,72027,1
